index,SPACER_cex_depth,SPACER_cluster_out_of_gas,SPACER_conj,SPACER_conj_failed,SPACER_conj_success,SPACER_inductive_level,SPACER_max_depth,SPACER_max_query_lvl,SPACER_non_local_gen,SPACER_num_active_lemmas,SPACER_num_cant_abstract,SPACER_num_ctp_blocked,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_reach_queries,SPACER_pob_out_of_gas,SPACER_queries,SPACER_reuse_reach_facts,SPACER_subsume_failed,SPACER_subsume_pob,SPACER_subsume_success,max_memory,memory,status,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_cluster,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_gen_global,time_spacer_solve_reach_is_reach
array-zipcpu_zipcpu_dcache-p071.smt2,,,,,,6,6,6,,155,,9,108,287,11,166,163,194,,,162,,,,,454.66,112.00,unsat,74.14,0.53,0.01,0.07,0.01,0.39,50.78,37.25,9.64,0.01,0.69,0.68,18.37,72.16,6.61,65.53,19.64,0.20,33.65,,
array-zipcpu_zipcpu_dcache-p072.smt2,,,,,,6,6,6,,274,,3,206,561,21,312,305,408,,,306,,,,,454.66,171.67,unsat,190.90,1.18,0.03,0.23,0.04,0.81,135.39,22.30,103.40,0.00,0.67,0.66,45.40,187.77,13.59,174.16,47.94,0.76,96.14,0.00,
array-zipcpu_zipcpu_dcache-p079.smt2,,,,,,7,8,8,,419,,9,216,1014,31,467,461,672,,,460,,,,,454.66,209.86,unsat,357.10,1.76,0.05,0.37,0.05,1.18,232.41,25.62,190.02,0.05,0.67,0.66,110.19,354.19,27.90,326.26,113.89,1.71,163.73,,
array-zipcpu_zipcpu_dcache-p082.smt2,,,,,,,4,3,,19,,1,2,44,,24,21,14,,,20,,,,,454.66,74.53,unknown,22.99,0.04,0.00,0.00,0.00,0.03,3.64,3.38,,,0.68,0.67,1.45,5.38,1.83,3.54,1.58,0.00,0.93,,
array-zipcpu_zipcpu_dcache-p085.smt2,,,,,,4,4,4,,32,,1,16,36,2,35,32,17,,,31,,,,,454.66,66.98,unsat,4.84,0.08,0.00,0.01,0.00,0.06,3.23,2.92,,,0.66,0.65,0.01,3.43,0.69,2.73,0.04,0.01,2.30,,
array-zipcpu_zipcpu_dcache-p088.smt2,,,,,,7,8,8,,114,,34,92,187,20,127,123,101,,,122,,,,,454.66,100.79,unsat,48.29,0.37,0.01,0.04,0.01,0.28,35.40,33.13,,0.01,0.67,0.66,9.09,46.44,3.07,43.34,9.96,0.11,26.07,,
array-zipcpu_zipcpu_dcache-p090.smt2,,,,,,7,7,7,,129,,25,94,163,7,147,143,74,,,142,,,,,454.66,116.63,unsat,84.73,0.53,0.01,0.12,0.01,0.35,65.94,49.65,13.18,0.01,0.64,0.63,13.38,81.87,3.93,77.92,14.47,0.14,52.38,,
array-zipcpu_zipcpu_dcache-p097.smt2,,,,,,6,6,6,,104,,9,78,112,12,123,119,48,,,118,,,,,454.66,107.16,unsat,71.92,0.72,0.03,0.31,0.02,0.32,54.62,49.42,1.91,0.00,0.67,0.66,11.80,68.88,3.25,65.61,12.73,0.11,43.65,,
array-zipcpu_zipcpu_dcache-p126.smt2,,,,,,,7,7,,91,,23,28,168,1,101,98,76,,,98,,,,,453.24,79.72,unknown,28.60,0.23,0.00,0.01,0.01,0.19,17.60,16.13,0.10,0.01,0.67,0.66,8.32,27.37,3.54,23.80,8.98,0.07,9.32,,
array-zipcpu_zipcpu_dcache-p138.smt2,,,,,,,6,5,,33,,4,15,72,,39,35,31,,,34,,,,,454.66,100.74,unknown,69.80,0.07,0.00,0.00,0.00,0.06,7.69,7.20,,0.00,0.64,0.64,2.24,10.44,2.24,8.19,2.45,0.01,3.22,,
array-zipcpu_zipcpu_dcache-p141.smt2,,,,,,,5,5,,94,,2,40,39,,99,98,16,,,97,,,,,454.66,97.19,unknown,40.89,0.28,0.01,0.03,0.01,0.22,27.15,16.65,8.78,,0.65,0.65,11.00,39.67,1.87,37.79,11.73,0.07,17.97,,
array-zipcpu_zipcpu_dcache-p158.smt2,,,,,,,6,6,,208,,2,72,240,3,212,211,153,,,210,,,,,454.66,106.89,unknown,84.36,0.73,0.02,0.12,0.02,0.52,62.79,13.84,43.91,,0.66,0.66,16.41,83.14,5.17,77.95,17.85,0.36,45.65,,
array-zipcpu_zipcpu_dcache-p159.smt2,,,,,,5,5,5,,67,,2,42,83,5,74,70,46,,,69,,,,,454.65,96.56,unsat,46.17,0.19,0.00,0.02,0.01,0.16,16.15,10.76,4.18,0.00,0.63,0.62,27.31,44.58,2.00,42.57,27.84,0.03,9.42,,
array-zipcpu_zipcpu_dcache-p164.smt2,,,,,,,3,3,,13,,1,10,6,,14,15,2,,,14,,,,,454.66,65.39,unknown,7.15,0.03,,0.00,,0.02,4.15,3.87,,,0.66,0.65,1.60,5.93,0.37,5.55,1.69,0.00,2.61,,
array-zipcpu_zipcpu_dcache-p179.smt2,,,,,,5,7,7,,245,,28,170,758,13,292,283,482,,,284,,,,,454.66,168.71,unsat,259.25,1.00,0.02,0.15,0.03,0.73,120.68,103.30,8.36,0.11,0.66,0.65,129.18,256.61,20.37,236.22,131.95,0.62,77.21,,
array-zipcpu_zipcpu_dcache-p192.smt2,,,,,,,5,5,,76,,4,38,28,,81,79,8,,,79,,,,,454.66,76.38,unknown,28.90,0.22,0.00,0.02,0.01,0.18,17.87,7.29,9.26,,0.68,0.67,8.54,27.64,1.06,26.57,9.11,0.04,11.64,,
array-zipcpu_zipcpu_dcache-p199.smt2,,,,,,4,5,5,,156,,3,114,261,16,185,181,158,,,180,,,,,454.66,128.63,unsat,95.93,0.57,0.01,0.07,0.02,0.44,69.21,57.84,6.53,0.01,0.70,0.69,21.18,93.99,7.07,86.91,22.76,0.24,46.63,,
array-zipcpu_zipcpu_dcache-p209.smt2,,,,,,,5,5,,72,,5,44,106,7,76,72,68,,,73,,,,,454.68,83.33,unknown,32.18,0.20,0.00,0.02,0.00,0.16,21.59,19.92,,0.00,0.68,0.68,8.12,30.95,2.11,28.82,8.75,0.04,14.25,,
array-zipcpu_zipcpu_dcache-p211.smt2,,,,,,,5,5,,72,,4,34,20,1,77,76,2,,,75,,,,,454.66,79.88,unknown,29.68,0.20,0.00,0.02,0.01,0.16,20.04,9.29,9.42,,0.71,0.71,7.25,28.42,1.04,27.36,7.78,0.03,12.91,,
array-zipcpu_zipcpu_dcache-p229.smt2,,,,,,,6,6,,74,,2,24,49,,80,79,13,,,78,,,,,454.66,78.50,unknown,31.14,0.21,0.00,0.02,0.01,0.17,19.94,7.20,11.40,,0.67,0.66,8.73,29.91,3.90,25.99,9.27,0.03,10.56,,
array-zipcpu_zipcpu_dcache-p236.smt2,,,,,,8,9,9,,130,,81,44,516,7,154,149,248,,,148,,,,,454.66,108.40,unsat,64.08,0.45,0.01,0.05,0.01,0.36,38.08,35.09,,0.03,0.64,0.63,21.48,62.41,11.48,50.90,22.59,0.13,18.22,,
array-zipcpu_zipcpu_dcache-p237.smt2,,,,,,,4,3,,11,,3,2,14,,14,12,2,,,11,,,,,454.66,94.77,unknown,31.11,0.02,0.00,0.00,0.01,0.02,3.37,2.20,0.93,,0.70,0.69,0.65,4.14,0.50,3.63,0.69,0.00,2.01,,
array-zipcpu_zipcpu_dcache-p238.smt2,,,,,,4,5,5,,83,,6,54,155,1,93,86,96,,,87,,,,,459.83,110.23,unsat,80.42,0.28,0.01,0.03,0.01,0.21,30.17,27.05,0.95,0.01,0.70,0.69,46.88,78.59,4.38,74.19,47.58,0.05,18.78,,
array-zipcpu_zipcpu_dcache-p242.smt2,,,,,,6,6,6,,33,,3,11,76,2,38,33,31,,,33,,,,,451.16,72.62,unsat,10.17,0.08,0.00,0.01,0.00,0.07,6.25,5.60,0.27,0.00,0.67,0.66,2.01,8.71,2.89,5.80,2.18,0.01,2.21,,
array-zipcpu_zipcpu_dcache-p286.smt2,,,,,,,9,9,,116,,29,55,197,1,128,123,84,,,124,,,,,454.66,99.57,unknown,64.13,0.38,0.01,0.04,0.01,0.29,33.92,29.61,1.82,0.01,0.67,0.66,26.82,62.89,5.64,57.22,27.76,0.10,21.55,,
array-zipcpu_zipcpu_dcache-p293.smt2,,,,,,1,2,2,,3,,,2,3,,5,3,1,,,2,,,,,454.70,62.67,unsat,1.80,0.00,,,,0.00,0.41,0.30,,,0.66,0.66,,0.42,0.25,0.17,0.00,,0.05,,
array-zipcpu_zipcpu_dcache-p301.smt2,,,,,,,7,6,,49,,3,11,81,1,57,52,17,,,51,,,,,454.66,81.93,unknown,38.80,0.13,0.00,0.01,0.00,0.11,9.48,8.89,,0.00,0.65,0.65,4.66,14.96,3.31,11.63,5.01,0.01,3.31,,
array-zipcpu_zipcpu_dcache-p304.smt2,,,,,,1,1,1,,1,,,1,,,2,1,,,,,,,,,453.25,41.16,unsat,1.23,,,,,,0.02,,,,0.64,0.63,,0.02,,0.02,,,,,
array-zipcpu_zipcpu_dcache-p340.smt2,,,,,,,8,8,,109,,18,38,230,4,118,115,98,,,114,,,,,454.66,78.98,unknown,40.48,0.31,0.01,0.03,0.01,0.25,25.62,23.80,,0.01,0.69,0.68,11.65,39.23,6.03,33.16,12.50,0.07,13.54,,
array-zipcpu_zipcpu_dcache-p351.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,106.56,15.22,unsat,0.25,,,,,,,,,,,,,,,,,,,,
array-zipcpu_zipcpu_dcache-p360.smt2,,,,,,,4,3,,31,,3,15,29,3,36,32,6,,,32,,,,,454.66,105.38,unknown,51.36,0.08,0.00,0.01,0.00,0.07,8.11,7.59,,,0.66,0.65,2.98,11.57,1.41,10.15,3.21,0.01,4.39,,
array-zipcpu_zipcpu_dcache-p362.smt2,,,,,,,8,7,,97,,11,53,150,15,106,101,51,,,100,,,,,454.66,97.03,unknown,47.43,0.27,0.00,0.03,0.01,0.21,27.42,25.41,,0.01,0.67,0.66,11.98,41.26,5.25,35.99,12.84,0.07,16.21,,
array-zipcpu_zipcpu_dcache-p377.smt2,,,,,,2,3,3,,7,,1,3,9,,9,7,3,,,6,,,,,453.25,63.99,unsat,2.11,0.01,,,,0.01,0.66,0.44,0.10,,0.67,0.66,0.00,0.70,0.34,0.35,0.01,,0.19,,
array-zipcpu_zipcpu_dcache-p388.smt2,,,,,,,3,2,,5,,2,46,7,,8,6,,,,5,,,,,454.66,79.73,unknown,33.13,0.01,0.00,0.02,0.01,0.01,1.58,1.43,12.02,,0.65,0.64,0.13,1.75,0.69,1.06,0.14,0.03,0.59,,
array-zipcpu_zipcpu_dcache-p407.smt2,,,,,,,6,5,,147,,5,54,303,4,155,149,164,,,149,,,,,454.69,117.27,unknown,186.36,0.42,0.01,0.04,0.01,0.33,43.87,28.29,11.77,0.00,0.68,0.68,102.83,149.47,9.13,140.32,103.95,0.15,25.01,,
array-zipcpu_zipcpu_dcache-p428.smt2,,,,,,,3,3,,149,,1,48,9,,152,152,,,,151,,,,,454.66,111.27,unknown,72.77,0.47,0.01,0.06,0.01,0.36,44.32,39.91,1.01,,0.67,0.66,24.62,71.54,0.71,70.82,25.94,0.16,31.39,,
array-zipcpu_zipcpu_dcache-p429.smt2,,,,,,4,5,5,,91,,11,56,130,9,106,101,66,,,100,,,,,454.66,103.85,unsat,43.38,0.26,0.00,0.02,0.01,0.21,30.83,19.74,8.75,0.00,0.66,0.65,9.16,41.65,4.21,37.42,9.90,0.06,19.04,,
array-zipcpu_zipcpu_dcache-p438.smt2,,,,,,3,4,4,,30,,1,19,25,,34,30,8,,,30,,,,,454.66,85.02,unsat,16.04,0.08,0.00,0.01,0.00,0.06,6.80,6.26,,,0.64,0.63,7.22,14.49,1.00,13.49,7.46,0.01,3.85,,
array-zipcpu_zipcpu_dcache-p440.smt2,,,,,,,7,6,,138,,9,61,433,14,149,142,239,,,143,,,,,454.66,163.88,unknown,142.41,0.44,0.01,0.05,0.01,0.34,56.66,36.36,16.75,0.06,0.68,0.67,19.58,79.35,14.65,64.68,20.67,0.16,30.84,,
array-zipcpu_zipcpu_dcache-p451.smt2,,,,,,,3,2,,12,,1,7,7,,15,13,,,,12,,,,,454.66,75.58,unknown,19.39,0.02,0.00,0.00,0.00,0.02,1.93,1.18,0.53,,0.66,0.66,0.24,2.26,0.41,1.85,0.27,0.00,1.19,,
array-zipcpu_zipcpu_dcache-p476.smt2,,,,,,,6,6,,62,,4,24,67,1,66,63,34,,,64,,,,,454.66,72.59,unknown,22.15,0.17,0.00,0.01,0.00,0.14,12.97,6.34,5.74,,0.66,0.66,6.99,20.92,1.69,19.21,7.43,0.03,7.98,,
array-zipcpu_zipcpu_dcache-p504.smt2,,,,,,6,7,7,,58,,12,35,113,2,72,65,50,,,65,,,,,454.67,92.29,unsat,22.40,0.18,0.00,0.02,0.00,0.15,14.49,10.95,2.63,0.00,0.67,0.66,5.36,20.81,3.34,17.45,5.75,0.03,8.03,,
array-zipcpu_zipcpu_dcache-p506.smt2,,,,,,,8,8,,328,,12,136,374,7,338,334,186,,,334,,,,,454.66,254.24,unknown,244.68,2.09,0.07,0.69,0.07,1.05,187.69,119.43,55.78,0.01,0.75,0.74,46.49,243.37,14.21,229.13,49.61,1.28,143.83,0.06,
array-zipcpu_zipcpu_dcache-p515.smt2,,,,,,6,6,6,,26,,,6,124,,31,29,74,,,28,,,,,454.66,72.67,unsat,8.93,0.04,,0.00,0.00,0.03,5.78,0.51,4.84,,0.70,0.69,1.26,7.46,2.74,4.71,1.38,0.01,1.41,,
array-zipcpu_zipcpu_dcache-p519.smt2,,,,,,,5,5,,100,,4,40,22,,103,103,10,,,102,,,,,459.88,110.69,unknown,48.58,0.36,0.01,0.08,0.01,0.24,30.62,27.69,,,0.67,0.67,14.87,47.35,0.72,46.62,15.86,0.07,20.39,,
array-zipcpu_zipcpu_dcache-p525.smt2,,,,,,,4,4,,32,,5,6,51,,36,36,24,,,35,,,,,454.66,63.64,unknown,7.27,0.06,0.00,0.00,0.00,0.05,3.73,3.35,,,0.64,0.63,1.95,6.09,1.15,4.92,2.15,0.01,1.09,,
array-zipcpu_zipcpu_dcache-p527.smt2,,,,,,,5,5,,79,,13,23,161,,87,84,80,,,84,,,,,454.66,81.68,unknown,29.41,0.19,0.00,0.01,0.00,0.17,17.08,13.87,1.81,0.01,0.66,0.66,9.70,28.18,3.76,24.41,10.37,0.04,7.53,,
array-zipcpu_zipcpu_dcache-p531.smt2,,,,,,7,7,7,,72,,21,28,223,3,86,83,137,,,82,,,,,454.66,97.55,unsat,27.61,0.22,0.00,0.02,0.01,0.18,14.27,12.71,0.25,0.00,0.66,0.66,10.43,26.05,4.52,21.51,11.03,0.04,5.34,,
array-zipcpu_zipcpu_dcache-p550.smt2,,,,,,,5,4,,41,,22,8,121,,44,42,64,,,41,,,,,454.66,69.20,unknown,15.72,0.06,0.00,0.01,0.00,0.04,4.82,4.07,0.32,0.00,0.69,0.68,1.36,6.63,1.86,4.76,1.55,0.01,1.53,,
array-zipcpu_zipcpu_dcache-p563.smt2,,,,,,,4,3,,31,,3,7,70,2,37,34,29,,,33,,,,,454.66,74.99,unknown,22.14,0.07,0.00,0.01,0.00,0.05,6.73,5.36,0.86,0.00,0.66,0.65,1.76,8.89,2.24,6.64,1.92,0.01,2.82,,
array-zipcpu_zipcpu_dcache-p570.smt2,,,,,,6,7,7,,112,,3,57,193,15,126,120,111,,,120,,,,,454.66,108.75,unsat,58.69,0.49,0.01,0.15,0.01,0.28,41.35,26.36,12.11,,0.68,0.68,13.31,57.00,5.44,51.54,14.26,0.10,26.48,,
array-zipcpu_zipcpu_dcache-p577.smt2,,,,,,3,3,3,,27,,5,15,27,1,31,27,7,,,27,,,,,454.66,72.47,unsat,9.44,0.06,,0.00,0.00,0.05,6.05,5.67,,,0.65,0.64,1.55,7.91,1.28,6.62,1.70,0.01,3.68,,
array-zipcpu_zipcpu_dcache-p578.smt2,,,,,,,8,7,,77,,22,30,147,,85,79,59,,,79,,,,,454.63,128.44,unknown,130.78,0.20,0.00,0.01,0.00,0.16,25.39,20.41,3.42,0.00,0.69,0.68,9.11,35.90,4.86,31.02,9.76,0.04,13.79,,
array-zipcpu_zipcpu_dcache-p579.smt2,,,,,,,6,6,,155,,7,92,133,15,160,158,58,,,158,,,,,454.66,112.98,unknown,75.80,0.46,0.01,0.06,0.01,0.35,54.27,50.96,,0.00,0.70,0.69,17.51,74.56,5.77,68.77,18.82,0.16,36.89,,
array-zipcpu_zipcpu_dcache-p582.smt2,,,,,,,7,7,,82,,13,32,88,,88,88,39,,,87,,,,,454.66,78.44,unknown,40.52,0.24,0.00,0.02,0.01,0.19,19.64,17.98,0.10,0.00,0.69,0.68,18.19,39.29,2.32,36.94,18.93,0.04,11.87,,
array-zipcpu_zipcpu_dcache-p588.smt2,,,,,,6,7,7,,117,,12,55,162,4,124,120,70,,,119,,,,,454.66,107.64,unsat,52.03,0.36,0.01,0.04,0.01,0.28,33.46,29.70,1.59,0.00,0.69,0.68,14.82,50.37,5.05,45.30,15.76,0.10,20.40,,
array-zipcpu_zipcpu_dcache-p595.smt2,,,,,,,5,4,,45,,9,7,114,,49,46,52,,,45,,,,,454.66,69.74,unknown,15.96,0.09,0.00,0.01,0.00,0.08,9.58,6.36,2.71,0.00,0.66,0.65,2.50,12.72,3.38,9.32,2.74,0.01,3.70,,
array-zipcpu_zipcpu_piped-p013.smt2,,,,,,5,6,6,,40,,3,30,50,3,54,47,12,,,47,,,,,308.44,66.78,unsat,14.80,0.14,0.00,0.01,0.00,0.12,10.93,1.22,8.22,,0.20,0.20,2.40,13.99,2.40,11.57,2.63,0.01,5.30,,
array-zipcpu_zipcpu_piped-p015.smt2,,,,,,6,7,7,,63,,2,46,61,13,77,70,21,,,70,,,,,306.70,72.73,unsat,23.08,0.21,0.00,0.01,0.00,0.18,16.34,1.42,12.81,,0.19,0.18,4.86,22.24,2.09,20.13,5.24,0.03,9.39,,
array-zipcpu_zipcpu_piped-p020.smt2,,,,,,3,5,5,,20,,2,18,32,2,30,26,11,,,25,,,,,306.70,66.21,unsat,8.43,0.06,,0.00,0.00,0.05,6.34,0.57,4.64,,0.21,0.20,0.99,7.63,1.56,6.06,1.09,0.00,2.92,,
array-zipcpu_zipcpu_piped-p033.smt2,,,,,,1,1,1,,1,,,1,,,2,1,,,,,,,,,304.19,32.84,unsat,0.79,0.01,0.00,0.01,,0.00,0.12,,,,0.21,0.20,,0.14,,0.14,,,,,
array-zipcpu_zipcpu_piped-p034.smt2,,,,,,1,1,1,,1,,,1,,,2,1,,,,,,,,,304.18,32.18,unsat,0.71,0.00,,,,,0.07,,,,0.20,0.19,,0.08,,0.08,,,,,
array-zipcpu_zipcpu_piped-p040.smt2,,,,,,8,8,8,,91,,3,55,170,8,104,101,90,,,100,,,,,306.70,73.44,unsat,29.33,0.30,0.01,0.02,0.01,0.25,21.33,2.37,16.51,,0.22,0.22,5.58,28.45,3.64,24.79,6.10,0.06,11.81,,
array-zipcpu_zipcpu_piped-p048.smt2,,,,,,5,6,6,,32,,3,17,104,4,44,40,50,,,39,,,,,306.70,64.64,unsat,10.54,0.10,0.00,0.01,0.00,0.09,7.83,0.97,5.60,,0.20,0.19,1.37,9.73,2.75,6.96,1.52,0.01,2.85,,
array-zipcpu_zipcpu_piped-p073.smt2,,,,,,4,4,4,,28,,1,16,40,2,34,31,15,,,30,,,,,306.71,65.08,unsat,10.59,0.10,0.00,0.01,0.00,0.07,8.58,0.31,6.85,,0.20,0.19,0.82,9.74,1.13,8.60,0.92,0.01,5.73,,
array-zipcpu_zipcpu_piped-p081.smt2,,,,,,,5,4,,29,,1,15,47,,34,31,22,,,30,,,,,305.77,68.12,unknown,19.94,0.08,0.00,0.01,0.00,0.07,6.34,0.61,4.55,,0.17,0.16,0.73,7.38,1.67,5.69,0.82,0.01,2.90,,
array-zipcpu_zipcpu_piped-p102.smt2,,,,,,,7,6,,73,,3,31,151,1,84,78,63,,,78,,,,,306.70,77.41,unknown,33.96,0.23,0.00,0.02,0.01,0.19,21.32,1.23,17.81,,0.20,0.20,5.13,27.69,4.85,22.83,5.52,0.04,11.36,,
array-zipcpu_zipcpu_piped-p110.smt2,,,,,,1,2,2,,5,,,4,3,,7,5,1,,,4,,,,,308.45,60.44,unsat,1.99,0.01,,,,0.01,1.22,0.03,0.31,,0.19,0.19,0.00,1.25,0.16,1.08,0.00,,0.18,,
array-zipcpu_zipcpu_piped-p111.smt2,,,,,,5,6,6,,141,,3,128,158,45,160,156,102,,,155,,,,,306.70,95.95,unsat,60.51,0.47,0.01,0.05,0.01,0.38,46.63,4.02,38.75,,0.18,0.18,10.06,59.17,3.02,56.13,10.94,0.17,33.72,,
array-zipcpu_zipcpu_piped-p112.smt2,,,,,,7,7,7,,77,,1,30,179,2,95,87,61,,,87,,,,,306.71,75.10,unsat,31.73,0.28,0.01,0.03,0.01,0.22,24.25,1.96,19.85,,0.19,0.18,5.19,30.90,6.26,24.61,5.63,0.05,12.77,,
array-zipcpu_zipcpu_piped-p115.smt2,,,,,,1,2,2,,6,,,5,3,,8,6,1,,,5,,,,,306.70,60.77,unsat,2.23,0.01,,,,0.01,1.44,0.02,0.53,,0.21,0.20,0.00,1.47,0.19,1.28,0.01,,0.35,,
array-zipcpu_zipcpu_piped-p131.smt2,,,,,,8,8,8,,139,,4,105,282,38,155,149,158,,,150,,,,,306.70,96.70,unsat,67.80,0.49,0.01,0.06,0.01,0.39,54.98,2.68,48.33,,0.20,0.19,8.68,66.27,6.71,59.53,9.50,0.17,39.42,,
array-zipcpu_zipcpu_piped-p132.smt2,,,,,,,3,3,,60,,,23,9,,63,63,,,,62,,,,,306.70,66.77,unknown,22.00,0.16,0.00,0.01,0.00,0.14,14.71,1.03,11.82,,0.18,0.18,5.88,21.40,1.00,20.39,6.21,0.03,9.46,,
array-zipcpu_zipcpu_piped-p142.smt2,,,,,,,7,7,,105,,3,58,120,3,116,111,38,,,111,,,,,306.70,72.36,unknown,46.97,3.54,0.04,0.06,2.34,0.29,30.47,2.13,25.17,,0.21,0.20,10.07,45.81,6.06,39.72,10.67,0.08,17.01,,
array-zipcpu_zipcpu_piped-p146.smt2,,,,,,,6,5,,20,,2,5,44,1,26,23,19,,,22,,,,,306.70,80.24,unknown,60.16,0.05,0.01,0.00,0.00,0.04,4.44,0.41,2.95,,0.19,0.18,0.67,5.36,1.26,4.09,0.74,0.00,1.16,,
array-zipcpu_zipcpu_piped-p155.smt2,,,,,,3,5,5,,19,,2,14,27,1,24,21,10,,,20,,,,,310.00,63.25,unsat,5.15,0.05,,0.00,0.00,0.04,3.63,0.32,2.31,,0.20,0.20,0.52,4.34,0.59,3.74,0.57,0.00,1.73,,
array-zipcpu_zipcpu_piped-p156.smt2,,,,,,5,5,5,,44,,1,23,69,1,51,47,28,,,46,,,,,306.53,71.07,unsat,13.61,0.13,0.00,0.01,0.00,0.11,10.39,0.64,8.26,,0.20,0.19,1.83,12.80,2.40,10.39,2.02,0.01,5.25,,
array-zipcpu_zipcpu_piped-p160.smt2,,,,,,3,5,5,,65,,2,63,66,12,75,71,50,,,71,,,,,306.70,78.01,unsat,27.90,0.25,0.01,0.04,0.01,0.19,21.43,1.95,17.23,,0.20,0.20,4.54,27.02,0.88,26.13,4.93,0.04,14.90,,
array-zipcpu_zipcpu_piped-p162.smt2,,,,,,,3,2,,5,,1,2,9,,7,4,1,,,4,,,,,308.51,54.41,unknown,5.84,0.00,,0.00,,0.00,1.53,0.02,0.63,,0.19,0.19,0.07,1.64,0.50,1.13,0.08,0.00,0.11,,
array-zipcpu_zipcpu_piped-p163.smt2,,,,,,,7,7,,126,,3,49,83,,132,131,48,,,130,,,,,306.70,80.97,unknown,48.07,0.39,0.01,0.04,0.01,0.31,33.49,1.57,28.56,,0.18,0.18,12.02,47.48,1.66,45.80,12.77,0.11,23.74,,
array-zipcpu_zipcpu_piped-p177.smt2,,,,,,5,7,7,,57,,1,39,90,6,78,72,25,,,71,,,,,306.70,70.02,unsat,21.17,0.19,0.00,0.01,0.00,0.16,14.96,1.75,11.45,,0.18,0.18,4.26,20.19,3.40,16.77,4.58,0.03,8.10,,
array-zipcpu_zipcpu_piped-p183.smt2,,,,,,6,6,6,,41,,3,28,53,3,52,45,26,,,45,,,,,306.70,66.72,unsat,15.46,0.12,,0.01,0.00,0.10,10.15,0.91,7.74,,0.19,0.18,3.98,14.66,1.52,13.12,4.16,0.01,6.09,,
array-zipcpu_zipcpu_piped-p185.smt2,,,,,,,6,6,,116,,2,58,47,,121,120,20,,,119,,,,,306.70,69.73,unknown,40.05,0.34,0.01,0.03,0.01,0.28,30.47,2.45,25.04,,0.19,0.19,7.25,39.42,1.09,38.32,7.88,0.10,22.16,,
array-zipcpu_zipcpu_piped-p205.smt2,,,,,,4,4,4,,33,,,15,60,2,42,37,23,,,37,,,,,306.70,64.88,unsat,9.37,0.09,,0.00,0.00,0.08,6.21,0.42,4.54,,0.20,0.19,1.80,8.53,2.18,6.34,1.98,0.01,1.63,,
array-zipcpu_zipcpu_piped-p210.smt2,,,,,,3,4,4,,43,,2,27,31,3,51,45,3,,,46,,,,,306.70,68.47,unsat,14.34,0.12,0.00,0.01,0.00,0.10,10.25,0.65,8.07,,0.19,0.18,2.61,13.50,1.87,11.62,2.85,0.01,4.77,,
array-zipcpu_zipcpu_piped-p211.smt2,,,,,,,4,4,,48,,1,17,27,,54,52,1,,,52,,,,,306.70,64.63,unknown,15.32,0.14,0.00,0.01,0.00,0.12,10.31,1.03,7.78,,0.20,0.19,3.69,14.69,1.31,13.37,3.94,0.02,5.21,,
array-zipcpu_zipcpu_piped-p214.smt2,,,,,,,8,8,,76,,4,43,144,6,82,80,60,,,79,,,,,306.70,70.90,unknown,27.02,0.22,0.00,0.02,0.01,0.18,20.61,1.67,16.80,,0.20,0.19,4.55,26.38,3.68,22.67,4.95,0.04,11.96,,
array-zipcpu_zipcpu_piped-p218.smt2,,,,,,,8,8,,50,,2,36,53,3,60,52,19,,,54,,,,,305.55,61.11,unknown,13.60,0.15,0.00,0.01,0.00,0.13,10.34,0.39,8.53,,0.21,0.20,2.02,12.98,1.70,11.25,2.22,0.02,6.17,,
array-zipcpu_zipcpu_piped-p219.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,73.39,14.13,unsat,0.18,,,,,,,,,,,,,,,,,,,,
array-zipcpu_zipcpu_piped-p223.smt2,,,,,,5,5,5,,44,,2,34,63,1,51,48,30,,,47,,,,,306.70,65.03,unsat,10.21,0.11,0.00,0.01,0.00,0.10,6.64,0.68,4.71,,0.20,0.20,2.19,9.41,1.70,7.69,2.40,0.01,2.54,,
array-zipcpu_zipcpu_piped-p224.smt2,,,,,,6,7,7,,59,,3,37,85,5,68,62,46,,,62,,,,,306.70,71.63,unsat,20.30,0.18,0.00,0.01,0.00,0.15,14.96,1.19,11.94,,0.18,0.18,3.65,19.51,2.42,17.07,3.96,0.02,8.49,,
array-zipcpu_zipcpu_piped-p226.smt2,,,,,,2,3,3,,14,,1,11,14,,20,17,2,,,16,,,,,306.70,63.01,unsat,4.08,0.04,,0.00,,0.03,3.03,0.25,1.85,,0.18,0.18,0.17,3.32,0.75,2.56,0.20,0.00,1.23,,
